,Date,TSLA,SHEL,JNJ,XOM,MSFT,GOOG,JPM,TM,AZN
2251,2023-04-10,184.50999450683597,58.3492431640625,159.4171905517578,110.5830307006836,287.03424072265625,106.9499969482422,124.5878448486328,138.00999450683594,70.5163345336914
2252,2023-04-11,186.7899932861328,58.33005142211914,159.36868286132812,111.36504364013672,280.5276184082031,106.12000274658205,125.20158386230467,137.58999633789062,70.62396240234375
2253,2023-04-12,180.5399932861328,58.90586853027344,159.0291290283203,111.24919128417967,281.1822509765625,105.22000122070312,125.18209838867188,136.44000244140625,72.16990661621094
2254,2023-04-13,185.8999938964844,59.568058013916016,161.15379333496094,111.7705307006836,287.4805603027344,108.19000244140624,125.6594467163086,137.22999572753906,73.15812683105469
2255,2023-04-14,185.0,59.5584602355957,160.89183044433594,112.0408706665039,283.8106994628906,109.45999908447266,135.14794921875,135.9600067138672,72.26774597167969
2256,2023-04-17,187.0399932861328,59.01143646240234,160.72691345214844,110.73749542236328,286.4490051269531,106.41999816894533,136.2195587158203,137.75,72.0427017211914
2257,2023-04-18,184.30999755859372,59.41450500488281,156.20594787597656,112.9001235961914,286.0224914550781,105.12000274658205,137.74900817871094,137.0399932861328,73.40274047851562
2258,2023-04-19,180.58999633789065,59.02103042602539,157.6806182861328,112.54290008544922,286.10186767578125,105.0199966430664,137.57366943359375,135.25999450683594,73.22661590576172
2259,2023-04-20,162.99000549316406,59.16498947143555,158.69927978515625,111.64503479003906,283.7808837890625,105.9000015258789,137.17425537109375,133.8000030517578,72.92330169677734
2260,2023-04-21,165.0800018310547,58.982643127441406,157.83583068847656,112.00225067138672,283.43377685546875,105.91000366210938,136.91122436523438,134.6699981689453,73.97023010253906
2261,2023-04-24,162.5500030517578,59.50087738037109,158.7962646484375,114.1165771484375,279.47625732421875,106.77999877929688,137.0963134765625,134.83999633789062,74.17570495605469
2262,2023-04-25,160.6699981689453,58.26287460327149,160.2515106201172,112.49462127685548,273.1779479980469,104.61000061035156,134.1153106689453,133.50999450683594,74.02894592285156
2263,2023-04-26,153.75,58.0517463684082,157.76791381835938,111.46158599853516,292.9655456542969,104.4499969482422,131.7383270263672,134.02000427246094,72.06227111816406
2264,2023-04-27,160.19000244140625,58.23408126831055,158.13658142089844,112.79391479492188,302.3485107421875,108.37000274658205,133.5113525390625,137.52000427246094,72.18946838378906
2265,2023-04-28,164.30999755859375,59.48168182373047,158.81570434570312,114.25174713134766,304.7587280273437,108.22000122070312,134.67062377929688,137.3300018310547,71.64154052734375
2266,2023-05-01,161.8300018310547,58.90586853027344,158.71868896484375,110.7085418701172,303.0726013183594,107.70999908447266,137.55416870117188,136.69000244140625,71.91551208496094
2267,2023-05-02,160.30999755859375,56.861724853515625,160.10601806640625,106.29641723632812,302.923828125,105.9800033569336,135.3330535888672,135.16000366210938,72.11119079589844
2268,2023-05-03,160.61000061035156,56.16115188598633,158.0104522705078,104.20137786865234,301.9220275878906,106.12000274658205,132.46896362304688,135.57000732421875,72.98200988769531
2269,2023-05-04,161.1999969482422,56.94809341430664,157.2925262451172,102.37667846679688,302.923828125,105.20999908447266,130.656982421875,134.91000366210938,72.77652740478516
2270,2023-05-05,170.05999755859375,58.66594696044922,157.82611083984375,104.92547607421876,308.12115478515625,106.21499633789062,133.2093505859375,137.5399932861328,73.64734649658203
2271,2023-05-08,171.7899932861328,58.40683364868164,157.46714782714844,105.3406219482422,306.137451171875,108.23999786376952,133.53082275390625,137.80999755859375,73.7060546875
2272,2023-05-09,169.14999389648438,58.38763427734375,156.2447509765625,105.36957550048828,304.5008850097656,107.94000244140624,132.8878631591797,140.85000610351562,73.4614486694336
2273,2023-05-10,168.5399932861328,58.54118347167969,156.82684326171875,104.01795196533205,309.76763916015625,112.27999877929688,132.95603942871094,143.58999633789062,73.25597381591797
2274,2023-05-11,172.0800018310547,57.90778732299805,156.18655395507812,102.13531494140624,307.5855712890625,116.9000015258789,132.5371551513672,142.6699981689453,73.1189956665039
2275,2023-05-12,167.97999572753906,57.92698287963867,155.98281860351562,102.12566375732422,306.454833984375,117.91999816894533,130.6374969482422,143.27000427246094,73.1189956665039
2276,2023-05-15,166.35000610351562,58.46441268920898,154.78952026367188,102.32042694091795,306.9408569335937,116.95999908447266,131.7383270263672,142.39999389648438,73.37338256835938
2277,2023-05-16,166.52000427246094,57.49512100219727,154.5857696533203,99.837158203125,309.2023010253906,120.08999633789062,130.85183715820312,141.1300048828125,73.65713500976562
2278,2023-05-17,173.86000061035156,58.33965301513672,154.24623107910156,102.07696533203124,312.1247253417969,121.4800033569336,134.87518310546875,142.02000427246094,73.08963775634766
2279,2023-05-18,176.88999938964844,58.18947982788086,153.75143432617188,103.0020980834961,316.61773681640625,123.5199966430664,135.8980712890625,142.50999450683594,72.61019897460938
2280,2023-05-19,180.13999938964844,58.53826522827149,154.16860961914062,103.47928619384766,316.43878173828125,123.25,135.58631896972656,142.22000122070312,73.17769622802734
2281,2023-05-22,188.8699951171875,58.1604118347168,153.33773803710938,102.22303771972656,319.2618408203125,125.87000274658205,134.46603393554688,141.19000244140625,72.84502410888672
2282,2023-05-23,185.7700042724609,58.48013305664063,153.2790985107422,103.61561584472656,313.377197265625,123.29000091552734,133.06320190429688,139.5500030517578,72.47322082519531
2283,2023-05-24,182.8999938964844,57.685672760009766,153.13247680664062,104.77446746826172,311.9756164550781,121.63999938964844,131.84547424316406,139.3300018310547,70.83922576904297
2284,2023-05-25,184.47000122070312,56.57148742675781,150.93313598632812,102.89498901367188,323.9735107421875,124.3499984741211,132.16696166992188,139.60000610351562,70.24237823486328
2285,2023-05-26,193.1699981689453,56.9493408203125,150.87449645996094,102.22303771972656,330.9019470214844,125.43000030517578,133.4041748046875,140.0800018310547,70.95663452148438
2286,2023-05-30,201.16000366210935,55.699520111083984,150.89404296875,101.31736755371094,329.23193359375,124.63999938964844,133.91073608398438,137.72999572753906,69.89013671875
2287,2023-05-31,203.92999267578125,54.25592041015625,151.56849670410156,99.50605010986328,326.4288024902344,123.37000274658205,132.20594787597656,136.1300048828125,71.50456237792969
2288,2023-06-01,207.5200042724609,55.31197738647461,151.06021118164062,100.65516662597656,330.5937194824219,124.37000274658205,134.02764892578125,140.64999389648438,71.26972961425781
2289,2023-06-02,213.97000122070312,56.445533752441406,153.4355010986328,102.99237060546876,333.3969116210937,125.2300033569336,136.843017578125,146.0,71.0251235961914
2290,2023-06-05,217.6100006103516,55.91266250610352,154.75511169433594,102.53466796875,333.9337158203125,126.62999725341795,135.4986572265625,145.72999572753906,71.6219711303711
