,TSLA_SHEL,TSLA_JNJ,TSLA_XOM,TSLA_MSFT,TSLA_GOOG,TSLA_JPM,TSLA_TM,TSLA_AZN,SHEL_JNJ,SHEL_XOM,SHEL_MSFT,SHEL_GOOG,SHEL_JPM,SHEL_TM,SHEL_AZN,JNJ_XOM,JNJ_MSFT,JNJ_GOOG,JNJ_JPM,JNJ_TM,JNJ_AZN,XOM_MSFT,XOM_GOOG,XOM_JPM,XOM_TM,XOM_AZN,MSFT_GOOG,MSFT_JPM,MSFT_TM,MSFT_AZN,GOOG_JPM,GOOG_TM,GOOG_AZN,JPM_TM,JPM_AZN,TM_AZN
10,-0.35207941033714996,-0.017461502641554535,0.09239060322268629,0.2993380262115952,0.47279677752906046,-0.04294804714650921,-0.028872200557871937,0.1382768255627741,-0.6396318097258119,0.25168978505060713,-0.6377500775498597,-0.5604844764312951,-0.3522748502079244,0.7579215133715398,-0.5782746497777081,0.07427876601314369,0.7770208410823927,0.6740120339097236,0.7567887865118994,-0.6546325006476658,0.767286341523117,0.38459321085994796,0.41704276763965054,0.02150641400785628,0.17662982592265797,0.07097589039584273,0.9455833944121994,0.6433937848337181,-0.5172777222446256,0.8254265386944725,0.587421752538885,-0.3592089566961101,0.7611599932722082,-0.23114233154707348,0.8471784074395704,-0.4429759418645172
11,-0.5432758968998658,0.2949086407588699,-0.31031420310141555,-0.23943673487834757,-0.5147648992904307,-0.3130066000356824,-0.003748916939240435,0.2793340229638798,0.31498153734298917,0.8651228536884589,0.7662007222569105,0.8592424627895493,0.8332066993238908,0.33797424939977705,0.20822842224065446,0.6818631210692383,0.5674386835207121,0.18744097139379395,0.6126990353793573,-0.019019995652959736,0.689373471438083,0.854261465149617,0.7187282175966206,0.9136403187193617,0.19058259765347946,0.44293400812235423,0.8405847508638844,0.8369782528532257,0.4955711588165492,0.2753658325355399,0.7524086704610174,0.5874156017440519,-0.022104044668177412,0.33429035359685694,0.3537853828890879,-0.29816281791893634
12,-0.5374473236013639,-0.3844829889229452,0.47827200239767687,-0.8239140879077476,0.294157974203388,-0.5663415747900211,-0.10050473636382445,0.219825770954157,0.5000265676166827,0.03865099419316561,0.7570527013685748,-0.03228075739382258,0.4939140264623267,0.5257840698229284,0.053328069898206265,0.21565527813050556,0.7119676121804338,0.11719734807165295,0.4871663714024656,0.4836858048146141,0.35690095178088704,-0.15093370528648942,0.7868635594081629,-0.08272899797986423,0.16854966008047573,0.5810901297290298,-0.049495844298288,0.7228365927978021,0.5137334148552091,-0.04461138961132232,0.16670836269622102,0.06833761877516681,0.18136096013639305,0.4708246661296453,-0.4192406575438348,0.06388801644228824
13,0.276680616560252,0.020930171708848075,-0.07691861352284055,0.8724917564448876,0.7476722204460542,0.8980601779352627,0.8204191259100435,0.5925368428149109,0.5759573854212015,0.8000253235513445,0.21305490303166733,-0.181019497423872,0.3117759668730508,-0.038657335443100446,-0.4177409613468127,0.47861460594058314,0.043538627846311684,-0.26370626132163816,0.03297156001244672,-0.21007942270795318,-0.31979408735979586,-0.06337228207908896,-0.3655271726168732,0.009709845023358777,-0.2518383189655205,-0.6102439209151347,0.7938925042881685,0.8192335621743009,0.8266868750466749,0.6465305091511284,0.8099412993584779,0.9113382298970854,0.8044434794553903,0.8911052887146644,0.5339624069321024,0.7114851264117277
14,-0.18426252670587248,0.431089438485205,-0.21370979702991988,0.8258312196804405,0.4431409362014275,0.05298099974304213,-0.05046548161312422,0.14268943047552904,0.630586068864681,0.9874750386978478,0.2510109945360283,0.7500775364183894,0.9354786296015529,0.9490542836189052,0.8710129298987453,0.6293230152505199,0.7700247437795873,0.8757067811780967,0.7546964148782221,0.695608183938434,0.8342207289605719,0.2139945096730672,0.750030259043867,0.9515559803641498,0.9566752893184265,0.8431329309799107,0.7469789434179261,0.44112630180400647,0.3735449032387677,0.5481082567527832,0.8888230348091882,0.826937270576627,0.8402887394818125,0.9626344504162094,0.8648547622792184,0.8602924453213995
15,-0.5862139720896664,0.40901059948308144,-0.383442001491293,0.9236290345714563,0.9116895590817587,0.4747484775450886,0.6596008970495325,0.724533716493734,-0.25546200219505977,0.752284114849585,-0.5205929044719724,-0.47584637484113945,0.23088267457116918,-0.03438428840132424,-0.4794974539260165,-0.35340442273321593,0.13072279258953412,0.22413541808751042,0.14742681359514162,0.2464460006048883,0.2674532807122321,-0.2539319015842587,-0.11781776493888094,0.5021178333012375,0.15795568222231104,-0.09995199806692343,0.9254050766304313,0.4715318939144618,0.6094383370551404,0.7188018720275576,0.5869601205042426,0.649723295122498,0.7932700661418618,0.7775197756853224,0.39318786181829773,0.405577063229055
16,0.8878091222430704,0.8811292324395996,0.9273746515712468,0.6492723630071652,0.7201573506960733,0.9185000883852495,0.8101240607929405,-0.5257606684489711,0.7618465906905046,0.957778674577032,0.5340202627572429,0.8387187115181587,0.9573510713591272,0.8632690164437742,-0.4042511734116808,0.855160662396973,0.6651478388117626,0.5660175137808383,0.7921433441256261,0.6923606975287632,-0.2969770751253994,0.5278280032330688,0.7368343825934472,0.9315121621874805,0.8324150904313122,-0.4126164054751387,0.6988687891073921,0.6296379995808015,0.5560478458385758,-0.32326731256767394,0.8594616403550749,0.7097802413933813,-0.28383204540379314,0.8558008195654255,-0.4589453730934756,-0.5470714874036778
17,-0.5367323820907113,-0.36580639806050447,-0.8526479686055651,-0.08027478965545548,-0.5086452039861877,-0.8270486557661013,-0.4837865665552899,-0.5877855695388751,-0.25721438201542646,0.6473309542543295,-0.3214265767399418,-0.010516702187742113,0.422530761640201,0.17103079475001018,0.0024220844068475154,0.3373382491516762,0.4495306344461249,0.6080737191180595,0.5070705893242263,0.4403167320346574,0.756751687604838,0.3084106383423017,0.6910812672664562,0.8468212719887849,0.6113854260402011,0.6420493931888613,0.830651783031673,0.27580390986767633,0.5679648993914129,0.633036669086956,0.654063898547115,0.7694203744974107,0.8698231535409099,0.5068557904430423,0.6063435686608402,0.8039128725118865
18,0.7073604580078197,-0.42817591439038893,0.6753391416989203,0.8721962753385687,0.6433990487415638,0.7867596489466202,0.02991114538480813,0.783817617531275,-0.6645975562680172,0.7602865297884603,0.5312811521269228,0.379061555298751,0.8771598757406917,-0.1276366836187551,0.6841830976627951,-0.6797198033353147,-0.1276035687519849,0.0339448346272829,-0.48235933164706196,-0.0038084664602028237,-0.42195855297939633,0.3409514428583823,0.023900367298868755,0.6257100850110422,-0.05977814601723355,0.7471955330950464,0.8939988729630887,0.7034636682643615,-0.04346874156261217,0.6262724383109358,0.5941341239166388,0.05629800652856105,0.3215421859009983,-0.16840180886060213,0.7229522711185652,-0.2552509462824409
19,-0.4512390182843899,-0.0801569273406562,-0.5326487839970278,0.7753972907374738,0.7333680416834962,0.5451219356202497,0.2618844461603179,-0.0848563343421507,0.5381773515705801,0.9452126015568194,-0.7623218703784739,-0.5623952654516479,-0.6332777064508412,0.008252743427461165,0.6870680142345059,0.5734402846891801,-0.3149118517150437,-0.16645932715803466,-0.5122159985183166,-0.14255737022763076,0.6881747064450427,-0.838208015223631,-0.6488532187671372,-0.7868128066936176,-0.22208054480621223,0.7023907072691824,0.9242437716116031,0.7168209602337664,0.16616813124737573,-0.4382497393263595,0.6198726459460625,0.13464905434513244,-0.2841916086483449,0.597384668006143,-0.6852559556803332,-0.314908427765703
20,0.06451438428619746,0.011719822432974902,-0.19182037849972966,0.8463371628041867,0.8061203386614118,0.4310788053321498,0.5445277993594172,0.5804370052287261,0.1430343663181014,0.5907030254340171,0.17470480199437544,0.1131724308247174,0.73379264866916,0.43981546528551757,-0.02196224503504423,-0.46886662565638504,0.021323259441131448,0.26249366334796803,0.4196850455843597,0.5819790767855982,0.2550462053793911,-0.004997362760904713,-0.27288284962456016,0.17114212898687264,-0.1591229410797647,-0.16245000508250645,0.7981157394534093,0.5272384684747327,0.5196336126348265,0.6473158798238176,0.5734834484538975,0.5726405615077728,0.611786479787362,0.7692155804713119,0.39533170456470734,0.31858142499605135
21,-0.7600853667243942,-0.766059747212297,-0.7802703647620006,0.2843378900684912,0.7394075005009407,-0.794107972284258,-0.05267051346816224,-0.791067014085294,0.7655423902709813,0.8468355240812551,0.0354038270546285,-0.4800628775876387,0.9222108821786394,0.48730444134253303,0.8863182237425076,0.7117136709999611,-0.022538028498151227,-0.6286395593445441,0.8519598244537032,0.2628764072635446,0.8175436232373304,-0.1961276793459306,-0.5495366160941287,0.8826056965103671,0.2745842117414192,0.6723158141492518,0.6876051299992634,-0.023590406791256364,0.6604255501750255,0.14534906002117878,-0.5455195034823982,0.34786133195571506,-0.47380435014740163,0.43507541214836326,0.8807723689821786,0.5302654269760497
22,-0.05782394925509842,-0.11183962268555772,-0.20807547956051595,0.33196301910421666,0.3128448952875562,0.2834024747421122,0.6583483182102946,0.006477036299507195,0.3090678198649274,0.584812704625327,0.03483922434418636,-0.07991585385862013,0.5063662360606138,0.015536513457862874,0.34956316270377275,0.5398737599031559,0.19805167025310566,0.2322830053204754,0.38353610579092745,0.3345333310403813,0.40461287198981444,-0.37153235333499646,-0.3882411062170131,0.3167968107316806,-0.07311703989387855,-0.018677101636743812,0.9282748028243739,0.10242524613004837,0.3505488931201544,0.8061199044825036,0.1180116242784984,0.4213908057762052,0.6783650611542511,0.4139098947303843,0.09987789534094176,0.056455957490841535
23,-0.4513941595084778,0.3530233699364283,-0.11103076478145346,0.16418604999760866,-0.12057663727502914,0.3604816938838352,-0.24015869257988112,0.36834767094066073,-0.6139365096056466,0.5140459486462507,0.0021932593575005703,0.6233879183236122,-0.20980528480761915,0.7626106393601644,-0.5373205916896184,-0.09063047681615383,-0.26297360849184137,-0.12088135249939937,0.6614226364489474,-0.3919037580866156,0.7542957210331144,-0.5617746182714081,0.6469752099335622,-0.10395659908263745,0.6819364877856386,-0.0909220945454587,-0.28882078626511587,0.023204936384434417,-0.030074788226126498,-0.2786759532502435,0.08044601830663989,0.6677832237348392,-0.08723488894615568,-0.06543330518008131,0.3160714195256529,-0.405155865761574
24,-0.16475596005917764,-0.3697986220050108,-0.6609493524275756,-0.9193534096784324,-0.5789344197642025,-0.7901124032449903,-0.8729243577318464,-0.24245811974253706,-0.25351198682217285,0.8108334348814517,0.18769183641561635,0.20376952822765365,0.3547036366446159,0.2888177773186704,0.2287725576340177,0.04269342383033646,0.4654765386200285,0.2643684631549808,0.6271861164163782,0.4178868201398338,0.5959304573605876,0.659269049178161,0.4419317342482388,0.7256656880673724,0.7413752529481439,0.31690820891090005,0.6900423994748183,0.8717985669066743,0.9053041938885011,0.2596742429503658,0.5955731300921651,0.4359511260559912,0.34774357310137627,0.8707227222587594,0.5483588169942232,0.20989219346179874
